name,date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,windspeed,winddir,sealevelpressure,solarradiation
Ahmedabad,04-08-2012,36.1,27.6,31.7,42.1,30.7,36.5,23.4,62.7,0.2,28.8,230.4,999.7,212.7
Ahmedabad,05-08-2012,35.1,27.5,31.5,42.1,31,37.5,24.4,66.6,0,21.6,223.6,1001.7,229
Ahmedabad,06-08-2012,37.7,29.1,32.5,43.4,32.9,38,23.7,60.9,0,18.4,266.4,1002.6,235.9
Ahmedabad,07-08-2012,36.1,29.1,31.5,43.3,32.9,37.2,24.1,65.8,0.3,16.9,270,1002.3,170.8
Ahmedabad,08-08-2012,32.1,27.1,28.5,40.8,30.2,33.3,24.9,81.5,23,19.8,273.7,1003.6,165.2
Ahmedabad,09-08-2012,32.9,26.1,28.8,40.8,26.1,33.8,25.7,84.3,3.4,19.4,263.2,1002.6,173.3
Ahmedabad,10-08-2012,35.6,27.1,30.4,42.1,30.2,35.6,24.2,70.3,0.1,20.2,253.7,1001.5,213.5
Ahmedabad,11-08-2012,35,27.1,30,40.8,29.7,35.5,24.6,73.5,2,18.7,269.8,1001,194.3
Ahmedabad,12-08-2012,28.1,25.1,25.9,32.5,25.1,26.1,24.9,94.4,58,16.6,274.9,1000.9,130.1
Ahmedabad,13-08-2012,29.7,25.1,26.4,34.5,25.1,27.9,24.2,88.3,105,21.2,258.4,1001.2,104.6
Ahmedabad,14-08-2012,34,26.1,27.6,38.8,26.1,29.5,22.4,73.7,0.4,19.8,239,1002.2,202
Ahmedabad,15-08-2012,35.1,25.1,29.2,40.8,25.1,33.7,23.6,72.2,0,21.6,239.1,1003.3,254.8
Ahmedabad,16-08-2012,35,26.1,29.7,44,26.1,34.8,24.1,72.3,0.5,16.9,238.4,1004,278.1
Ahmedabad,17-08-2012,32.1,27.1,29.5,42.5,29.7,35.6,25.3,78.6,0,14.8,241.4,1004.4,241.8
Ahmedabad,18-08-2012,33.7,27.1,29.9,40.8,30.2,34.9,24.1,72.1,4,19.4,254.5,1003.5,210.6
Ahmedabad,19-08-2012,35.1,26.1,30.1,48.9,26.1,36.2,24.3,71.2,0,14.8,231,1001.6,250.5
Ahmedabad,20-08-2012,34.1,27.4,30.6,47.5,30.7,37.2,24.8,71.3,0,19.1,206.1,1001.4,212.1
Ahmedabad,21-08-2012,35.1,25.9,30.4,44,25.9,36,24.4,70.7,2,24.8,209.8,1002.6,212.6
Ahmedabad,22-08-2012,31.1,26.2,28.7,37.9,26.2,32.5,23.8,75.2,0.7,18,207.6,1003.5,118.2
Ahmedabad,23-08-2012,33.1,25.8,29,44,25.8,32.9,23.3,71.7,3,17.6,209.9,1005.5,206.6
Ahmedabad,24-08-2012,33.1,25.2,29.1,42.3,25.2,33.9,24.2,75.2,0.2,22.3,209.7,1005.6,276.5
Ahmedabad,25-08-2012,33.4,26.1,28.5,42.6,26.1,33.4,25.1,82.6,6,18.4,229.6,1005.1,246.2
Ahmedabad,26-08-2012,34,26.1,28.7,42.5,26.1,34,25.7,84.3,0.6,16.6,254.9,1004.6,214.1
Ahmedabad,27-08-2012,35.1,27.1,30,48.9,30.8,37.5,26.3,81.4,0.3,14.8,247.2,1002.5,169.6
Ahmedabad,28-08-2012,31.2,26.1,28.6,42.6,26.1,34.7,26.7,90.2,26.1,14.8,231.7,1002.4,131.3
Ahmedabad,29-08-2012,36.1,26.2,30.4,52.7,26.2,37.3,25.5,75.6,0.3,16.6,243.3,1002.3,193
Ahmedabad,30-08-2012,36.1,28.1,31.4,55.3,31.4,39.8,25.7,72,0,8.6,102,1002.1,154
Ahmedabad,31-08-2012,34.1,27.1,29.9,47.5,29.3,36,24.8,74.5,5,18.4,184,1000.8,203.5
Ahmedabad,01-09-2012,34.1,27.1,30.1,49.7,32,39.6,27.6,86.8,0.4,11.5,212.4,1000.7,155
Ahmedabad,02-09-2012,35.1,28.1,31.1,51.2,32.1,39.7,26.3,76.3,0,16.6,208.2,1001.9,109.6
Ahmedabad,03-09-2012,36.1,25.1,30.3,55.3,25.1,37.5,25.7,77.2,22.7,14.8,292.3,1001.1,124.3
Ahmedabad,04-09-2012,34.1,26.1,28.9,47.5,26.1,34.3,26,85,78,16.2,284.6,1001,83.6
Ahmedabad,05-09-2012,35.1,24.1,29,53.8,24.1,34.7,25.1,79.9,4,18.4,233.5,1000.6,136.9
Ahmedabad,06-09-2012,29.8,26.1,27.1,36.6,26.1,29.4,23.8,82.7,41,20.2,217.5,1000.6,100.3
Ahmedabad,07-09-2012,30.1,26,27.3,37.6,26,30.1,24,82.3,17,37.8,203.7,1000.7,102.2
Ahmedabad,08-09-2012,32.1,26.1,29,42.5,26.1,33.6,23.9,74.4,15,31,191.5,1001.1,193.4
Ahmedabad,09-09-2012,32,26.1,27.6,40.8,26.1,30.6,23.1,76.7,10,23,162.7,1002.3,187.4
Ahmedabad,10-09-2012,31.2,26.5,27.8,38.3,26.5,31.4,24.5,83,4,18,209.9,1003.2,202.3
Ahmedabad,11-09-2012,31.1,25.1,27.7,39.3,25.1,30.9,23.9,79.8,32,18.4,276.2,1003.1,127.6
Ahmedabad,12-09-2012,31.1,24.6,27.8,37.9,24.6,30.9,24.3,81.9,0.2,15.1,223.4,1003.5,163.5
Ahmedabad,13-09-2012,32.1,25.1,28.6,40.8,25.1,32.5,23.3,73.4,0.3,24.5,195.7,1004.6,245.5
Ahmedabad,14-09-2012,33.1,26.1,28.4,45.9,26.1,32.7,23.7,75.7,15.7,19.4,217.4,1003.7,226.3
Ahmedabad,15-09-2012,34.1,25.1,29.3,47.5,25.1,34.5,24.1,74,5,18.4,233.4,1002.6,225.4
Ahmedabad,16-09-2012,34.1,24.2,29.3,47.5,24.2,34.4,24.2,74.3,0,18.4,225.2,1003.3,252.4
Ahmedabad,17-09-2012,34.1,24.3,29.6,47.5,24.3,34.9,24,72.3,0,16.6,222.7,1004.6,267.4
Ahmedabad,18-09-2012,35.1,25.5,30,48.9,25.5,35.7,24.2,71.6,0,14.8,245.9,1006.1,270
Ahmedabad,19-09-2012,34.1,26.4,29.9,47.5,26.4,35.2,24,70.8,0,10.1,302.9,1006.7,250.3
Ahmedabad,20-09-2012,35.1,26.8,30.3,51.2,28.9,37,24.7,72,0.2,11.2,253,1006.7,213.5
Ahmedabad,21-09-2012,35.1,27.1,30.6,51.2,29.3,37.7,25.1,72.5,0,10.8,223.8,1007.1,242.3
Ahmedabad,22-09-2012,35.1,27.1,30.2,51.2,29.3,36.6,24.8,73.1,5,13.7,275.1,1007.7,216.1
Ahmedabad,23-09-2012,34.1,25.2,29.4,47.5,25.2,34.6,24.1,73.3,0,19.1,289.6,1007.9,195.4
Ahmedabad,24-09-2012,33.1,26.1,29,44,26.1,32.8,22.9,69.9,1.5,15.1,277.2,1008.1,177.2
Ahmedabad,25-09-2012,34.1,25.1,29.2,47.5,25.1,33.3,22.7,68.4,0.2,11.2,262.6,1008.9,272.4
Ahmedabad,26-09-2012,35.1,23.8,29.6,48.9,23.8,34.5,23.3,69.1,0,14.8,293.1,1010.7,273
Ahmedabad,27-09-2012,36.1,22.2,29.4,55.3,22.2,34.8,23.2,69.6,9,9.4,338.3,1011.4,275.6
Ahmedabad,28-09-2012,37.1,23.1,29.6,56.7,23.1,35.5,24.2,73.7,0.1,10.4,331.3,1010.2,271.4
Ahmedabad,29-09-2012,38.1,25.1,30.7,59.6,25.1,37.9,24,67.8,0,9,19.6,1009.1,272.8
Ahmedabad,30-09-2012,38.1,24.1,31.2,56.7,24.1,38.6,24.7,69.3,0,18.4,26.6,1008.3,270.2
Ahmedabad,01-10-2012,39.1,25.1,31.1,69.1,25.1,40.1,24.5,68.2,0,16.6,58.9,1007.5,258.4
Ahmedabad,02-10-2012,38.1,23.3,31.3,49.1,23.3,35.9,22.8,62.3,0,14.8,65.1,1006.3,178
Ahmedabad,03-10-2012,38.1,24.3,31.2,46.9,24.3,37.2,24.9,71.2,0,14.8,173.2,1004.9,184.1
Ahmedabad,04-10-2012,38.1,25.4,31.4,49.6,25.4,38.1,25.3,71.8,0,14.8,219.5,1005.2,233.2
Ahmedabad,05-10-2012,37.1,23.6,31.2,46.4,23.6,37.5,25,71.3,0,11.2,289.4,1007.5,255.4
Ahmedabad,06-10-2012,37.1,27.1,31.5,46.1,29.3,38.1,25,69.8,0,7.6,347.8,1009.4,251.3
Ahmedabad,07-10-2012,34.1,24.2,29.8,37.6,24.2,32.6,21.7,63.1,0,15.5,315.4,1009.8,220.2
Ahmedabad,08-10-2012,38.1,24,30.9,44.7,24,34.5,23,65.3,0,10.4,28.8,1008.2,248.4
Ahmedabad,09-10-2012,39.1,22,31.1,40.5,22,32.7,19.6,54.5,0,10.8,17.2,1007.9,258.8
Ahmedabad,10-10-2012,39.1,21.8,29.1,38.7,21.8,29.3,17.6,55.7,0,11.2,356.6,1008.7,266.4
Ahmedabad,11-10-2012,38.1,19.5,28.4,38.2,19.5,29,17.5,55.7,0,9.7,38.3,1009,266.7
Ahmedabad,12-10-2012,37.1,21.4,28.7,37,21.4,29.1,18.1,56.7,0,9.4,8.3,1009,258.1
Ahmedabad,13-10-2012,39.1,19.9,28.9,39.9,19.9,29.4,18.8,60.1,0,11.2,236.2,1009.6,253.5
Ahmedabad,14-10-2012,37.1,22.1,28.9,40.2,22.1,29.9,19.9,62.5,0,10.4,11.2,1010.8,249.3
Ahmedabad,15-10-2012,37.1,21.4,28.6,40.2,21.4,29.9,20.6,65.3,0,13.3,351.1,1012,243.6
Ahmedabad,16-10-2012,38.1,20.6,28.9,38.7,20.6,29.3,18.2,56.4,0,10.8,3.2,1013.3,247.8
Ahmedabad,17-10-2012,36.1,21.1,28.1,39.5,21.1,29.2,19.5,62.9,0,13,22.6,1013.3,244.1
Ahmedabad,18-10-2012,37.1,20.8,28.7,39,20.8,29.4,18.8,59,0,10.1,22.3,1011.8,237.9
Ahmedabad,19-10-2012,37.1,21.1,29,38.7,21.1,29.6,18.8,58.4,0,7.2,44.5,1011.4,220
Ahmedabad,20-10-2012,38.1,22.1,28.9,39.4,22.1,29.7,19.3,60.6,0,7.6,50.6,1011.7,234.7
Ahmedabad,21-10-2012,37.1,22.8,28.8,38.1,22.8,29.4,19.4,61,0,9.4,57.2,1011.8,220.7
Ahmedabad,22-10-2012,37.1,22.1,28.9,40.2,22.1,30.1,20,61.3,0,10.1,96.4,1012.4,226.8
Ahmedabad,23-10-2012,39.1,21.1,28.8,41.9,21.1,29.9,19.5,60.9,0,12.6,66.7,1011.9,211.2
Ahmedabad,24-10-2012,38.1,21.6,28.4,37.7,21.6,28.4,16.5,53,0,11.5,41.7,1010.3,227.5
Ahmedabad,25-10-2012,36.1,18.1,27,35.3,18.1,26.8,15,52,0,11.2,62.3,1010.1,230.9
Ahmedabad,26-10-2012,35.1,18.1,25.9,34.8,18.1,25.6,14.4,53.6,0,14.8,59.1,1010,233.7
Ahmedabad,27-10-2012,35.1,18.1,25.8,33.5,18.1,25.3,12,45.1,0,18.4,60.7,1011.1,234.6
Ahmedabad,28-10-2012,36.1,18.1,25.8,35.2,18.1,25.4,12.7,48.1,0,18.4,71.5,1012,220.2
Ahmedabad,29-10-2012,36.1,17.1,25.1,34.6,17.1,24.7,12.8,51.5,0,16.9,75.8,1011.3,229.4
Ahmedabad,30-10-2012,35.1,17.1,25.1,33.3,17.1,24.6,12.1,48.8,0,18.4,64.2,1011.1,232.8
Ahmedabad,31-10-2012,34.1,17.1,24.4,33,17.1,24.1,12.3,49.4,0,16.6,61.3,1010.8,191.9
Ahmedabad,01-11-2012,32.1,17.1,23.8,30.3,17.1,23.5,11.6,48.8,0,22,52.3,1010.3,202.8
Ahmedabad,02-11-2012,33.1,17.1,24.7,32.3,17.1,24.3,12.1,47.3,0,20.5,56.8,1009.1,214.5
Ahmedabad,03-11-2012,33.1,15.1,23.8,32.3,15.1,23.5,11.8,49,0,18.4,63.4,1009.4,224.6
Ahmedabad,04-11-2012,32.1,15.1,23.2,31.1,15.1,22.8,11.4,50.5,0,15.5,46.2,1010.4,205.1
Ahmedabad,05-11-2012,32.1,16.1,23.5,30.6,16.1,23,10.5,46.9,0,14.8,62.6,1010.2,204.9
Ahmedabad,06-11-2012,32.1,16.1,23.7,33.6,16.1,24,13.5,53.8,0,18.4,68.3,1011.2,191.6
Ahmedabad,07-11-2012,33.1,15.1,23,36.2,15.1,23.4,12.9,55,0,15.8,51.1,1011.5,196.9
Ahmedabad,08-11-2012,34.1,16.1,23.7,38.4,16.1,24.2,13.2,53.2,0,11.2,53.7,1010.5,205.8
Ahmedabad,09-11-2012,34.1,16.1,24.1,38.4,16.1,24.9,14.7,56.8,0,13,47.2,1010.9,204.7
Ahmedabad,10-11-2012,35.1,17.2,25,37.8,17.2,25.5,14.9,54.9,0,12.6,52.2,1012.1,208.3
Ahmedabad,11-11-2012,35.1,16.1,24.7,40.8,16.1,25.6,15,56.3,0,12.6,20.2,1011.7,212.4
Ahmedabad,12-11-2012,35.1,17.1,25,37.4,17.1,25.1,14,53.3,0,11.9,64.3,1011.7,209.5
Ahmedabad,13-11-2012,36.1,17.1,25.2,40.9,17.1,26.1,15.5,55.6,0,11.2,61.5,1012.7,170
Ahmedabad,14-11-2012,35.1,18.1,25.1,40.8,18.1,26.4,16.7,60.1,0,11.9,68.2,1011.6,150.7
Ahmedabad,15-11-2012,34.1,18.1,25.1,39.5,18.1,26.3,16.2,58,0,14.8,66.1,1012.2,189.3
Ahmedabad,16-11-2012,33.1,16.1,23.6,38.2,16.1,24.5,14.3,57.5,0,13.3,60.7,1014.1,203.9
Ahmedabad,17-11-2012,33.1,15.1,22.3,42.3,15.1,23.7,12.1,56.9,0,15.5,50.7,1013.5,210.3
Ahmedabad,18-11-2012,33.1,14.1,22.8,44,14.1,24.4,13.9,63.7,0,11.9,47.1,1012.9,209.3
Ahmedabad,19-11-2012,33.1,14.9,22.8,42.3,14.9,24.7,15.7,64.7,0,15.1,67.6,1012.3,205.4
Ahmedabad,20-11-2012,32.1,14.5,23.1,30.6,14.5,22.7,11.3,51.6,0,14,75,1013.1,194.1
Ahmedabad,21-11-2012,32.1,14.1,22.3,38,14.1,23.6,15.3,65.4,0,14.4,62.9,1012.3,193.6
Ahmedabad,22-11-2012,32.3,15.5,22.5,30.4,15.5,22.1,10.9,52.1,0,13,52.8,1012.4,193.8
Ahmedabad,23-11-2012,32.1,15.9,22.4,35,15.9,22.9,13.9,60.2,0,9.4,12.6,1011.9,191.3
Ahmedabad,24-11-2012,33.1,14.1,22.2,32.3,14.1,22,11.5,55.1,0,10.4,48.5,1012.4,201.8
Ahmedabad,25-11-2012,33.1,14.8,22.9,34.1,14.8,23.1,13,56.1,0,16.2,35,1012.3,206.3
Ahmedabad,26-11-2012,33.1,14.1,22.8,31.8,14.1,22.5,12.6,56.8,0,13,44.8,1012.6,206.4
Ahmedabad,27-11-2012,33.1,15.1,23.1,32.7,15.1,22.9,13.5,58.2,0,14.8,39.1,1011.9,204.8
Ahmedabad,28-11-2012,33.1,15.1,23.1,31.1,15.1,22.6,11.1,52.4,0,9.4,12,1012,205.8
Ahmedabad,29-11-2012,31.1,14.1,22.4,30.4,14.1,22.2,12,55,0,13,340,1010.7,202.4
Ahmedabad,30-11-2012,30.1,16.4,22.7,28.5,16.4,22.3,11.6,55.2,0,14.8,46.1,1012.4,197.2
Ahmedabad,01-12-2012,30.5,13.1,20.5,28.8,13.1,20.3,8.9,50.7,0,20.5,49.3,1012.4,197.8
Ahmedabad,02-12-2012,31.1,15.1,21.8,30.4,15.1,21.7,12.2,57.1,0,18.4,54.1,1012.3,188.3
Ahmedabad,03-12-2012,33.1,16.1,23.5,34.1,16.1,23.6,15.1,62,0,13.7,61.9,1012.4,166.8
Ahmedabad,04-12-2012,32.1,18.1,24.7,31.7,18.1,24.5,14.6,55.7,0,15.1,75.5,1012.7,178.2
Ahmedabad,05-12-2012,32.1,19,23.8,30.6,19,23.5,11.9,49.7,0,18.4,63.6,1012.5,127.9
Ahmedabad,06-12-2012,33.1,16.1,23.5,31.6,16.1,23,11.1,48.6,0,15.5,47.9,1013,175.8
Ahmedabad,07-12-2012,35.1,18.1,24.7,33.8,18.1,24.4,12,47.7,0,13.3,38.2,1012.3,186.2
Ahmedabad,08-12-2012,33.1,17.1,24.7,31.6,17.1,24.2,12,50,0,11.2,341.7,1011.6,190.2
Ahmedabad,09-12-2012,32.1,14.1,23.1,30.6,14.1,22.6,10.1,47.9,0,14.8,357.1,1010.9,192.1
Ahmedabad,10-12-2012,31.1,16.9,22.8,30.4,16.9,22.8,14.4,62.2,0,11.2,324.1,1010.3,195
Ahmedabad,11-12-2012,31.1,16.1,22.7,29.4,16.1,22.3,11.6,54.7,0,12.6,326.5,1010.8,196.7
Ahmedabad,12-12-2012,31.1,13.1,21.1,29.2,13.1,20.6,8.7,51.9,0,9.4,13.7,1011.6,199.7
Ahmedabad,13-12-2012,30.1,13.1,22.1,28.5,13.1,21.7,9,47.8,0,11.2,256.3,1011,195.8
Ahmedabad,14-12-2012,30.2,15.1,23.3,31.4,15.1,23.5,16,65.6,0,9.7,294.6,1013.1,182.3
Ahmedabad,15-12-2012,32.1,18.1,24.4,31.3,18.1,24.2,14.7,58.3,0,9.4,64.6,1015.3,186.5
Ahmedabad,16-12-2012,32.1,17.1,23.6,31.3,17.1,23.5,14.8,60.9,0,12.6,26.5,1016.3,186.8
Ahmedabad,17-12-2012,30.1,16.7,22.8,30.5,16.7,22.9,15.1,63.6,0,18.4,65,1016.3,178.6
Ahmedabad,18-12-2012,31.1,17.1,23.3,31,17.1,23.3,14.9,61.3,0,18.4,42.9,1016.5,177.7
Ahmedabad,19-12-2012,29.1,16.6,22,28.2,16.6,21.8,11.9,55.2,0,19.4,55.2,1015.4,179.6
Ahmedabad,20-12-2012,31,14.1,20.6,29.1,14.1,20.3,6.8,43.8,0,15.8,55.8,1013.1,194.7
Ahmedabad,21-12-2012,29.1,12.7,20.1,27.7,12.7,19.7,4.8,38.8,0,18.4,56.4,1012.2,197.2
Ahmedabad,22-12-2012,30.1,13.3,21.4,28.6,13.3,21.1,5.5,36.2,0,16.6,54.9,1013,190.9
Ahmedabad,23-12-2012,32.2,15,21.8,30.1,15,21.5,5.1,35.1,0,17.3,59.9,1012.5,188.5
Ahmedabad,24-12-2012,29.1,15.1,20.6,27.7,15.1,20.3,5.9,40.6,0,18.4,57.2,1012.7,194
Ahmedabad,25-12-2012,29.1,12.1,19.6,27.5,12.1,19.2,4.9,42.2,0,16.6,61.2,1013.1,203.2
Ahmedabad,26-12-2012,30.1,11.5,19.7,28.2,11.5,19.3,4.2,39.1,0,15.1,66.4,1012.8,203.3
Ahmedabad,27-12-2012,29.1,11.1,19.2,27.7,11.1,18.8,6.5,48.5,0,11.2,50.7,1012.2,202.9
Ahmedabad,28-12-2012,30.1,10.1,19.7,28.2,10.1,19.4,7.4,50.3,0,14.8,336.2,1010.2,198.1
Ahmedabad,29-12-2012,27.1,12.5,19.4,26.7,12.5,19.4,7.2,45.9,0,15.1,3.6,1010.9,179
Ahmedabad,30-12-2012,28.1,11.1,19.1,27.4,11.1,19,8.6,52.6,0,14.8,22.5,1010.8,181.2
Ahmedabad,31-12-2012,29.4,13.1,19.5,27.8,13.1,19.4,10.2,58.3,0,18.4,43.8,1010.5,179.3
Ahmedabad,01-01-2013,28,12.1,19.1,26.7,12.1,18.9,9.2,58.4,0,15.5,337.7,1011.1,154.2
Ahmedabad,02-01-2013,26.5,8.1,17.3,26.5,6.4,17.3,3,40.5,0,11.2,353.2,1013,204.9
Ahmedabad,03-01-2013,25.1,9.4,17.1,25.1,7.4,17,6.5,52.9,0,14.8,55.7,1014.3,187.3
Ahmedabad,04-01-2013,28.1,8.8,17,26.7,6.6,16.8,5.5,53.9,0,13.3,15.4,1013.3,192.3
Ahmedabad,05-01-2013,26.4,8.1,16.8,26.4,6.8,16.6,4.7,49.6,0,14.8,47.6,1011.9,198.8
Ahmedabad,06-01-2013,26.2,7.7,16.7,26.2,5.3,16.5,3.3,45.9,0,16.6,49.9,1013,200.8
Ahmedabad,07-01-2013,24.1,9.1,16.1,24.1,6.6,16,0.9,40,0,20.2,57,1014.7,198.7
Ahmedabad,08-01-2013,25.1,9.1,16.5,25.1,7,16.2,0,35.9,0,20.5,66,1015.3,206.2
Ahmedabad,09-01-2013,28.1,9.8,18.3,26.7,7.8,18.1,1.5,34.6,0,18.4,47.4,1015,205.6
Ahmedabad,10-01-2013,30.2,9.1,18.8,28.2,9.1,18.4,3.9,43.4,0,14.4,42.8,1014.5,204.8
Ahmedabad,11-01-2013,30.8,11.5,20.4,28.7,11.5,20,6.3,45.5,0,14,52.9,1014.6,209.4
Ahmedabad,12-01-2013,32.1,12.1,21.9,30.4,12.1,21.5,9,49,0,13.7,27.1,1015.2,206.4
Ahmedabad,13-01-2013,31.1,15,22.8,31.5,15,22.8,13.5,58.1,0,12.2,320.1,1013,203.9
Ahmedabad,14-01-2013,32.8,12.1,21.9,30.7,12.1,21.5,11.5,56.8,0,9.4,6.3,1012.1,194
Ahmedabad,15-01-2013,31.6,14.1,21.5,29.8,14.1,21.4,9,46.5,0,16.6,318.8,1012.9,186.6
Ahmedabad,16-01-2013,30.1,15.1,22.1,29.5,15.1,22,13.2,60.2,0,14.8,13.5,1013.7,173.2
Ahmedabad,17-01-2013,30.1,16.1,22,29.5,16.1,21.8,12.5,57.2,0,20.5,324.8,1012.6,193.6
Ahmedabad,18-01-2013,25.1,13.1,17.8,25.1,13.1,17.8,8.2,57.2,0,18.4,307.7,1016.7,206.1
Ahmedabad,19-01-2013,23.1,8.1,15.5,23.1,6.1,15.3,3.7,48.9,0,19.4,58,1018.5,213.7
Ahmedabad,20-01-2013,25.1,10.1,16.8,25.1,10.1,16.8,2.2,40.8,0,23.8,53.7,1017.2,218
Ahmedabad,21-01-2013,25.1,11.1,17.1,25.1,11.1,17.1,1.4,37.2,0,18.4,61.6,1018,216.2
Ahmedabad,22-01-2013,26.1,12.1,18.2,26.1,12.1,18.2,0.8,33.4,0,22.7,58.3,1016.7,219.2
Ahmedabad,23-01-2013,27.1,11.1,18.7,26.2,11.1,18.5,1.6,34.2,0,18.4,57,1016.1,214.8
Ahmedabad,24-01-2013,27.1,11.1,19,26.1,11.1,18.8,1.7,33.5,0,23.8,57.2,1016,206
Ahmedabad,25-01-2013,27.1,12.1,19.6,26.1,12.1,19.4,1.4,31.7,0,25.9,79.2,1016.7,207.7
Ahmedabad,26-01-2013,29.3,12.1,18.7,27.6,12.1,18.5,1.6,33.1,0,22.3,61.4,1016.7,195.4
Ahmedabad,27-01-2013,29.9,12.1,19.8,28,12.1,19.5,0.8,29.9,0,20.5,56.5,1015.4,188.3
Ahmedabad,28-01-2013,29.8,12.1,20.4,28,12.1,20.1,3.8,35.4,0,16.6,55.8,1014,209.9
Ahmedabad,29-01-2013,32.1,12.1,20.6,29.8,12.1,20.1,3.1,35.5,0,18.4,60.7,1013.5,220.7
Ahmedabad,30-01-2013,29.5,15.8,21.7,28.1,15.8,21.4,5.6,35.5,0,16.6,76.4,1013.2,169.6
Ahmedabad,31-01-2013,31.4,18.1,23.6,29.9,18.1,23.3,8,38.3,0,16.6,76.2,1013.2,186.2
Ahmedabad,01-02-2013,33.4,17.1,23.7,31.2,17.1,23.3,9.3,42.1,0,13,73.3,1013.5,207.6
Ahmedabad,02-02-2013,33.7,17.1,24.5,32,17.1,24,9.7,42.8,0,11.2,43.3,1012.9,196.4
Ahmedabad,03-02-2013,34.1,18.1,25.1,33.7,18.1,25,13.2,49.2,0,14.8,108.6,1011.3,204.4
Ahmedabad,04-02-2013,30.9,17.3,24.3,29.5,17.3,24.2,14.2,55.6,0,17.6,255,1010.8,202
Ahmedabad,05-02-2013,29.7,18.1,22.5,28.2,18.1,22.3,11,52.4,0,20.9,267.7,1013.1,232.6
Ahmedabad,06-02-2013,25.1,12.1,19,25.1,12.1,19,2,34.4,0,22.3,333.2,1016.8,238.7
Ahmedabad,07-02-2013,28.4,10.1,18.6,26.9,10.1,18.4,4.7,42.4,0,20.5,45.2,1015.3,243.4
Ahmedabad,08-02-2013,27.1,12.1,19.7,26.2,12.1,19.6,2.9,35.4,0,23.4,47.8,1014,242.5
Ahmedabad,09-02-2013,28.1,11.1,19.5,26.9,11.1,19.3,3.9,38.5,0,22.3,56.2,1013.2,236.9
Ahmedabad,10-02-2013,34.8,14.1,22.8,32.4,14.1,22.3,7.3,40.7,0,17.6,38.2,1011.7,232.4
Ahmedabad,11-02-2013,34.6,18.1,24.4,32.3,18.1,24,11.1,45.9,0,14.8,49.1,1011.1,222.2
Ahmedabad,12-02-2013,35.5,19,26.1,33.5,19,25.7,10.5,40.3,0,14.8,26.5,1011.3,231.6
Ahmedabad,13-02-2013,36.1,21.1,27.5,34.8,21.1,27.1,13.9,47.1,0,14.8,82,1010.8,231.2
Ahmedabad,14-02-2013,35.1,20.1,27,34.6,20.1,26.7,14,47.3,0,14.8,52.4,1009.9,231.7
Ahmedabad,15-02-2013,33.5,19.2,24.7,31.4,19.2,24.4,11.3,45.7,0.2,23,266.3,1008.5,201.7
Ahmedabad,16-02-2013,24.1,16.1,20.7,24.1,16.1,20.7,8.6,47.3,0,27.7,296.2,1007.7,245.3
Ahmedabad,17-02-2013,29.5,11.1,19.7,27.8,11.1,19.6,8.1,51.5,0,11.2,43.5,1011,252
Ahmedabad,18-02-2013,31.7,14.1,21.2,29.5,14.1,20.9,8.6,48.6,0,18.4,65.1,1012.4,250.7
Ahmedabad,19-02-2013,33.5,15.1,22.6,31.1,15.1,22.2,9.1,46,0,14.8,48.2,1012.2,247.3
Ahmedabad,20-02-2013,32.1,16.1,23.6,30.4,16.1,23.2,9.4,43.1,0,17.6,67.9,1013,249
Ahmedabad,21-02-2013,35.9,16.1,24.9,33.4,16.1,24.3,9.5,40.6,0,18,87.8,1011.9,254.2
Ahmedabad,22-02-2013,35.1,17.1,26.5,33.8,17.1,25.8,10.7,40.7,0,16.6,325.3,1011.7,242.8
Ahmedabad,23-02-2013,31.1,18.1,24.6,29.6,18.1,24.1,10.5,43,0,18.7,341.5,1013.4,248.1
Ahmedabad,24-02-2013,30.1,14.1,22.3,28.4,14.1,21.9,7.7,43.1,0,18.4,42.8,1015.7,264.9
Ahmedabad,25-02-2013,33.3,16.1,24,30.9,16.1,23.5,8.2,38.8,0,18.4,71.6,1013.6,265.5
Ahmedabad,26-02-2013,34.1,17.1,25.3,32,17.1,24.7,9,37.6,0,16.6,167.3,1012.1,256.8
Ahmedabad,27-02-2013,32.1,17.1,23.9,29.9,17.1,23.4,7.2,36.2,0,15.5,310.5,1013.9,270
Ahmedabad,28-02-2013,33.1,12.1,22.7,30.9,12.1,22.1,4.3,34.1,0,17.3,41.9,1014.2,284.6
Ahmedabad,01-03-2013,33.1,13.1,23.1,30.7,13.1,22.4,2.7,30,0,22,59.1,1014.7,282.3
Ahmedabad,02-03-2013,34.1,13.1,23.3,31.6,13.1,22.6,2.9,30.4,0,20.5,57.2,1014.6,289.3
Ahmedabad,03-03-2013,37.1,15.1,25.1,34.2,15.1,24.1,3,28.1,0,14.8,66.8,1013.4,290.2
Ahmedabad,04-03-2013,38.1,14.1,26.2,35.2,14.1,25.1,3.7,27.4,0,13,45.1,1012.5,286.6
Ahmedabad,05-03-2013,38.1,15.1,27.3,35.4,15.1,26.1,4,27.8,0,15.1,56.4,1011.8,282.7
Ahmedabad,06-03-2013,39.1,18.1,27.4,36.4,18.1,26.4,5.5,28.3,0,17.3,67.1,1012.3,281
Ahmedabad,07-03-2013,39.1,20.1,28.9,36.3,20.1,27.7,4.5,23.8,0,16.9,66.9,1012.1,281.2
